Species_id,scientificName,locality,latitude,longitude,eventDate
,Acanthiza (Acanthiza) pusilla,Edwards Point Wildlife Reserve,-38.20797,144.70298,15-01-2015
,Acanthiza (Acanthiza) pusilla,Clayton South - Namatjira Park,-37.9348462,145.1108089,01-01-2015
,Acanthiza (Acanthiza) pusilla,Lake Lorne,-38.1812382,144.5575991,07-01-2017
,Acanthiza (Acanthiza) pusilla,Bulleen,-37.76474,145.09162,07-01-2016
,Acanthiza (Acanthiza) pusilla,Blackburn Lake,-37.8263279,145.1613235,14-01-2017
,Acanthiza (Acanthiza) pusilla,Jells Park,-37.8981684,145.1998361,26-01-2016
,Acanthiza (Acanthiza) pusilla,St Leonards Lake Reserve,-38.17513,144.71324,31-01-2015
,Acanthiza (Acanthiza) pusilla,"Edithvale north, Zone 5",-38.02952,145.12556,16-01-2015
,Parvipsitta pusilla,Mulgrave - Wellington Park,-37.919549,145.1488647,27-01-2018
,Acanthiza (Acanthiza) pusilla,"Balcombe Estuary, Mt Martha",-38.26466,145.01747,07-01-2019
,Acanthiza (Acanthiza) pusilla,"Delaneys Rd, Lake Colac",-38.2973486,143.563036,31-01-2017
,Acanthiza (Acanthiza) pusilla,Rhyll,-38.46407,145.3026,05-01-2017
,Acanthiza (Acanthiza) pusilla,Dorothy Laver Reserve,-37.86582,145.06463,26-01-2016
,Acanthiza (Acanthiza) pusilla,Valley Reserve (Mount Waverley),-37.87878,145.1354,11-01-2018
,Acanthiza (Acanthiza) pusilla,Lysterfield Lake Park,-37.9483398,145.297966,24-01-2017
,Acanthiza (Acanthiza) pusilla,Lake Colac,-38.30933,143.59268,12-01-2019
,Acanthiza (Acanthiza) pusilla,Dandenong Valley Wetland,-37.9144228,145.211792,26-01-2015
,Acanthiza (Acanthiza) pusilla,Great Otway National Park--Ironbark Gorge,-38.43444,144.07611,31-01-2015
,Acanthiza (Acanthiza) pusilla,Lower Glenelg National Park,-38.05457,141.2622,07-01-2019
,Acanthiza (Acanthiza) pusilla,Seymour,-37.0248,145.13509,29-01-2017
,Parvipsitta pusilla,Warby-Ovens National Park--Killawarra Forest Camp and Oval,-36.220922,146.174681,15-01-2015
,Acanthiza (Acanthiza) pusilla,"Kimberley Reserve, Chirnside Park",-37.7497,145.30976,19-01-2017
,Acanthiza (Acanthiza) pusilla,Little Boggy Creek Retarding Basin,-38.13897,145.20427,10-01-2019
,Acanthiza (Acanthiza) pusilla,Yarran Dheran Reserve,-37.80646,145.20466,18-01-2015
,Acanthiza (Acanthiza) pusilla,"Mount Arapiles-Tooan State Park at -36.74676, 141.81243",-36.74676,141.81243,09-01-2018
,Acanthiza (Acanthiza) pusilla,"Shiney Eye Track at Dusty Miller Track, Anglesea",-38.3651501,144.1990864,26-01-2018
,Acanthiza (Acanthiza) pusilla,Karkarook Park,-37.9423192,145.0810933,25-01-2015
,Acanthiza (Acanthiza) pusilla,"235 Lawrence Road, Mount Waverley AU-VIC",-37.875034,145.141473,10-01-2018
,Acanthiza (Acanthiza) pusilla,Shoreham Beach,-38.43602,145.046,02-01-2019
,Acanthiza (Acanthiza) pusilla,Jells Park,-37.8981684,145.1998361,02-01-2019
,Acanthiza (Acanthiza) pusilla,Ringwood Lake,-37.81333,145.23861,20-01-2019
,Acanthiza (Acanthiza) pusilla,Tooborac Nature Conservation Reserve--North West Edge,-37.0233,144.87692,07-01-2018
,Acanthiza (Acanthiza) pusilla,Croajingalong National Park - Lakeview Track,-37.50673,149.820857,28-01-2017
,Parvipsitta pusilla,The Heights,-37.8577782,145.0637341,26-01-2017
,Acanthiza (Acanthiza) pusilla,Gherang Gherang Bushland Reserve,-38.307164,144.150732,20-01-2019
,Acanthiza (Acanthiza) pusilla,Croajingolong National Park,-37.63489,149.62005,23-01-2016
,Acanthiza (Acanthiza) pusilla,You Yangs Regional Park,-37.9524007,144.4233942,11-01-2015
,Acanthiza (Acanthiza) pusilla,Wilsons Promontory National Park--Lilly Pilly Gully,-39.019197,146.3317966,08-01-2015
,Acanthiza (Acanthiza) pusilla,Cummins Reserve and Wetlands (Yea),-37.2083749,145.4298525,30-01-2018
,Acanthiza (Acanthiza) pusilla,Oakleigh East - F.E. Hunt Reserve,-37.89973,145.11895,09-01-2016
,Parvipsitta pusilla,Serendip Sanctuary,-38.0052428,144.4125366,10-01-2016
,Parvipsitta pusilla,Werribee River at K Rd,-37.9402716,144.6724212,26-01-2019
,Parvipsitta pusilla,Braeside Park,-37.9973125,145.1302528,16-01-2016
,Acanthiza (Acanthiza) pusilla,EAGA Ryburne Avenue Reserve,-37.87528,145.0725,24-01-2016
,Porzana (Porzana) pusilla,WTP - T-Section Lagoon 4,-38.04806,144.50528,11-01-2018
,Acanthiza (Acanthiza) pusilla,Dorothy Laver Reserve,-37.86582,145.06463,31-01-2015
,Acanthiza (Acanthiza) pusilla,Mornington Peninsula National Park--Greens Bush,-38.4302613,144.9358463,12-01-2019
,Acanthiza (Acanthiza) pusilla,Karbeethong,-37.5372703,149.7424936,23-01-2016
,Acanthiza (Acanthiza) pusilla,"Edithvale north, Zone 5",-38.03083,145.12444,21-01-2017
,Acanthiza (Acanthiza) pusilla,Carnegie,-37.88736,145.05664,05-01-2019
,Acanthiza (Acanthiza) pusilla,Warrandyte State Park--Pound Bend,-37.73467,145.20595,25-01-2016
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Mortimer Picnic Ground,-37.984357,145.595046,29-01-2016
,Acanthiza (Acanthiza) pusilla,Royal Botanic Gardens (Melbourne),-37.8297966,144.9805232,03-01-2018
,Porzana (Porzana) pusilla,MA4-wayma,-35.97383,147.62128,03-01-2018
,Acanthiza (Acanthiza) pusilla,"Blue Waters Lake Reserve, Ocean Grove",-38.25941,144.51398,26-01-2019
,Acanthiza (Acanthiza) pusilla,Western Treatment Plant - T Ponds and Western Lagoons,-38.043428,144.511314,05-01-2018
,Parvipsitta pusilla,Chiltern-Mt Pilot National Park--Chiltern Valley #2 Dam,-36.1462616,146.5514803,07-01-2018
,Acanthiza (Acanthiza) pusilla,"AU-VIC-Golden Beach-Gippsland Lakes Coastal Park - -38.2022x147.4080 - 18 Jan 2017, 18:31",-38.202249,147.407971,22-01-2017
,Acanthiza (Acanthiza) pusilla,Surf Coast Walk,-38.38472,144.25028,15-01-2017
,Acanthiza (Acanthiza) pusilla,Surfcoast Walk--Anglesea,-38.4041,144.20222,26-01-2015
,Acanthiza (Acanthiza) pusilla,Phillip Island Nature Park--Fishers Wetland,-38.5113352,145.3407378,21-01-2018
,Acanthiza (Acanthiza) pusilla,EAGA Wombalano Park North,-37.82176,145.25333,16-01-2018
,Acanthiza (Acanthiza) pusilla,"1 Janda Court, Box Hill North AU-VIC (-37.7998,145.1204)",-37.799755,145.120386,07-01-2018
,Acanthiza (Acanthiza) pusilla,"AU-VIC-Cape Conran Coastal Park - -37.7530x148.8039 - 7 Jan 2017, 10:37 am",-37.752998,148.803929,07-01-2017
,Acanthiza (Acanthiza) pusilla,Ironbark Basin,-38.37988,144.25203,14-01-2016
,Porzana (Porzana) pusilla,Dandenong Valley Wetland,-37.9144228,145.211792,24-01-2015
,Acanthiza (Acanthiza) pusilla,Baldry Crossing Picnic Area,-38.4209148,144.9606943,02-01-2019
,Parvipsitta pusilla,Herriot Street (Heathcote),-36.926416,144.702711,11-01-2018
,Acanthiza (Acanthiza) pusilla,Lerderderg River (1km north of New Sultan Rd),-37.466769,144.280665,10-01-2018
,Acanthiza (Acanthiza) pusilla,Reedy Lake (Geelong)--Moolap Station Rd,-38.1952644,144.4172144,01-01-2016
,Parvipsitta pusilla,"Northern Golf Course, Glenroy (restricted access)",-37.70935,144.93026,04-01-2019
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Link Road,-37.9504244,145.6236076,31-01-2015
,Acanthiza (Acanthiza) pusilla,Cape Conran Heathland Walk,-37.79249,148.73401,24-01-2018
,Acanthiza (Acanthiza) pusilla,Great Otway National Park--Distillery Creek Picnic Area,-38.4441064,144.0948136,11-01-2018
,Acanthiza (Acanthiza) pusilla,Bunurong NP Flat Rocks,-38.65,145.69167,21-01-2017
,Acanthiza (Acanthiza) pusilla,"Mullawallah Wetlands, Lucas",-37.5348791,143.7977529,03-01-2019
,Acanthiza (Acanthiza) pusilla,E.T.P. Boggy Creek Wetland,-38.09,145.1553,03-01-2016
,Acanthiza (Acanthiza) pusilla,Bogans Lane at Freshwater Creek (Mt Duneed),-38.2463314,144.2585578,05-01-2018
,Acanthiza (Acanthiza) pusilla,Point Roadknight,-38.4289166,144.1810942,22-01-2017
,Acanthiza (Acanthiza) pusilla,Yarra Junction,-37.78428,145.61691,21-01-2019
,Acanthiza (Acanthiza) pusilla,Bentleigh,-37.9186751,145.0357103,31-01-2015
,Acanthiza (Acanthiza) pusilla,Baines Rd Mosssiface,-37.756555,147.8335547,01-01-2017
,Acanthiza (Acanthiza) pusilla,Indented Head,-38.1332,144.70813,31-01-2015
,Acanthiza (Acanthiza) pusilla,Mitchells Creek,-37.30472,146.35638,10-01-2017
,Acanthiza (Acanthiza) pusilla,Dorothy Laver Reserve,-37.86582,145.06463,02-01-2017
,Acanthiza (Acanthiza) pusilla,Healesville Sanctuary,-37.68382,145.53279,23-01-2017
,Acanthiza (Acanthiza) pusilla,Croajingolong National Park--Double Creek Arm,-37.52443,149.70314,01-01-2015
,Acanthiza (Acanthiza) pusilla,Sinclair's Road: Munro,-37.9055081,147.2125268,17-01-2016
,Acanthiza (Acanthiza) pusilla,You Yangs Regional Park,-37.9524007,144.4233942,17-01-2017
,Acanthiza (Acanthiza) pusilla,Thomastown East Reserve,-37.68432,145.04059,05-01-2019
,Acanthiza (Acanthiza) pusilla,Wonthaggi Heathland and Coastal Reserve,-38.63752,145.56713,26-01-2019
,Acanthiza (Acanthiza) pusilla,429 Brays Road,-37.6478,143.776,22-01-2017
,Acanthiza (Acanthiza) pusilla,Aireys Inlet Water Reclamation Facility,-38.4262777,144.1162374,26-01-2018
,Acanthiza (Acanthiza) pusilla,Lake Lorne,-38.1812382,144.5575991,20-01-2018
,Acanthiza (Acanthiza) pusilla,Bunyip State Park,-37.9423293,145.6914139,16-01-2015
,Acanthiza (Acanthiza) pusilla,Black Range South,-37.17833,142.02889,09-01-2019
,Acanthiza (Acanthiza) pusilla,AU-VIC-Viewbank-Banyule Flats Reserve - -37.7489x145.0864,-37.748864,145.086376,01-01-2017
,Acanthiza (Acanthiza) pusilla,Melbourne Water Retarding Basin Mount Waverley,-37.88427,145.14226,19-01-2017
,Acanthiza (Acanthiza) pusilla,Lake Colac  Bird Sanctuary,-38.33097,143.5970694,17-01-2017
,Acanthiza (Acanthiza) pusilla,Bentleigh East,-37.91711,145.05214,08-01-2015
,Acanthiza (Acanthiza) pusilla,Banyule Flats Reserve,-37.7491958,145.0893223,21-01-2018
,Acanthiza (Acanthiza) pusilla,Braeside Park Wetlands,-38.0079817,145.1273346,18-01-2019
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Buttongrass Walk,-37.98682,145.6418,12-01-2019
,Parvipsitta pusilla,Gemmill Swamp Nature Conservation Reserve,-36.3794865,145.359292,07-01-2018
,Acanthiza (Acanthiza) pusilla,Dorothy Laver Reserve,-37.86582,145.06463,21-01-2017
,Acanthiza (Acanthiza) pusilla,Marlo,-37.7945,148.53545,24-01-2016
,Acanthiza (Acanthiza) pusilla,Bulleen,-37.76474,145.09162,01-01-2019
,Acanthiza (Acanthiza) pusilla,Mornington Peninsula National Park--Greens Bush,-38.4302613,144.9358463,01-01-2019
,Acanthiza (Acanthiza) pusilla,BOF-T1256,-37.90062,147.45032,03-01-2019
,Acanthiza (Acanthiza) pusilla,Nortons Road,-38.31806,144.16,01-01-2017
,Acanthiza (Acanthiza) pusilla,Jallukar Nature Conservation Reserve,-37.2381,142.7422,16-01-2018
,Acanthiza (Acanthiza) pusilla,Mornington Peninsula National Park--Greens Bush,-38.4302613,144.9358463,25-01-2015
,Acanthiza (Acanthiza) pusilla,Marlo,-37.7945,148.53545,14-01-2018
,Acanthiza (Acanthiza) pusilla,Eagle Point walking track,-37.88986,147.67329,02-01-2018
,Acanthiza (Acanthiza) pusilla,Bentleigh,-37.9186751,145.0357103,28-01-2017
,Acanthiza (Acanthiza) pusilla,Shepherds Bush,-37.8801378,145.1923943,31-01-2017
,Acanthiza (Acanthiza) pusilla,"Woodend Road, Warrnambool AU-VIC (-38.3597,142.4746)",-38.359749,142.474558,19-01-2019
,Acanthiza (Acanthiza) pusilla,AU-VIC-Tonimbuk - -37.9838x145.6354 - 31 Jan 2015 4:26 pm,-37.983786,145.63544,31-01-2015
,Acanthiza (Acanthiza) pusilla,Dandenong Valley Wetland,-37.9148358,145.2083266,19-01-2017
,Acanthiza (Acanthiza) pusilla,Yuilles Wetlands,-37.5908325,143.8476384,24-01-2017
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Diamond Creek crossing,-37.98436,145.64222,01-01-2018
,Acanthiza (Acanthiza) pusilla,"Cascade Park, Macleod",-37.7169917,145.0604886,28-01-2019
,Acanthiza (Acanthiza) pusilla,Longwarry Service Stations,-38.08633,145.77762,28-01-2019
,Porzana (Porzana) pusilla,Dandenong Valley Wetland,-37.9144228,145.211792,23-01-2015
,Acanthiza (Acanthiza) pusilla,Karkarook Park,-37.9423192,145.0810933,31-01-2015
,Acanthiza (Acanthiza) pusilla,Valley of the Liquidambars (Heathcote),-36.92535,144.712914,16-01-2018
,Acanthiza (Acanthiza) pusilla,Carlisle State Park--Old Carlisle Track,-38.5534682,143.4375429,07-01-2016
,Acanthiza (Acanthiza) pusilla,Oakleigh East - Surrey Crescent,-37.9082014,145.114464,27-01-2019
,Acanthiza (Acanthiza) pusilla,Eynesbury Forest and Grasslands,-37.78699,144.57183,08-01-2017
,Acanthiza (Acanthiza) pusilla,Clarkesdale Bird Sanctuary,-37.70725,143.59294,28-01-2019
,Acanthiza (Acanthiza) pusilla,Marlo aerodrome,-37.79166,148.60944,04-01-2017
,Acanthiza (Acanthiza) pusilla,Wright Street and McIvor Creek (Heathcote),-36.9205,144.709025,10-01-2017
,Acanthiza (Acanthiza) pusilla,Yarra Ranges National Park--Badger Weir Park,-37.6845132,145.5736542,04-01-2015
,Acanthiza (Acanthiza) pusilla,"Corhanwarrabul and Ferny Creek, Knoxfield",-37.90497,145.24196,04-01-2017
,Acanthiza (Acanthiza) pusilla,Princess Park (Queenscliff),-38.2656635,144.6653724,20-01-2018
,Acanthiza (Acanthiza) pusilla,AU-VIC-Phillip Island - -38.5109x145.3409 - 23 Jan 2015 7:01 pm,-38.510883,145.340882,23-01-2015
,Acanthiza (Acanthiza) pusilla,Ironbark Basin,-38.37988,144.25203,04-01-2019
,Acanthiza (Acanthiza) pusilla,AU-Victoria-Glengarry West-35 Guide Camp Road - -38.129x146.516,-38.1285005,146.5160006,27-01-2017
,Acanthiza (Acanthiza) pusilla,Flowerdale,-37.31711,145.29319,14-01-2015
,Acanthiza (Acanthiza) pusilla,Kimbolton State Forest,-36.90694,144.48972,01-01-2018
,Acanthiza (Acanthiza) pusilla,Serendip Sanctuary,-38.0052428,144.4125366,21-01-2017
,Acanthiza (Acanthiza) pusilla,Rhyll,-38.46407,145.3026,01-01-2017
,Acanthiza (Acanthiza) pusilla,BOF-T1271,-37.26041,142.6356,18-01-2019
,Acanthiza (Acanthiza) pusilla,Seymour,-37.0248,145.13509,10-01-2015
,Acanthiza (Acanthiza) pusilla,Croajingolong National Park--Shipwreck Creek,-37.6462477,149.7004795,31-01-2016
,Acanthiza (Acanthiza) pusilla,Woodlands Historic Park,-37.6364743,144.8455524,01-01-2016
,Acanthiza (Acanthiza) pusilla,Reedy Lake (Geelong)--Fitzgerald Rd,-38.20918,144.43676,19-01-2016
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Camp Rd,-37.99149,145.63218,01-01-2018
,Acanthiza (Acanthiza) pusilla,Dandenong Valley Wetland,-37.9144228,145.211792,24-01-2015
,Acanthiza (Acanthiza) pusilla,"Koonung Creek Reserve (Elgar Road to near Winfield Road, Mont Albert North)",-37.7957057,145.113076,24-01-2018
,Acanthiza (Acanthiza) pusilla,Great Otway National Park--Distillery Creek Picnic Area,-38.4441064,144.0948136,19-01-2018
,Acanthiza (Acanthiza) pusilla,"Oswin Roberts Reserve, Phillip Island",-38.47186,145.26706,04-01-2018
,Acanthiza (Acanthiza) pusilla,Mulgrave Reserve,-37.92163,145.20351,02-01-2018
,Acanthiza (Acanthiza) pusilla,Jells Park,-37.8981684,145.1998361,03-01-2019
,Acanthiza (Acanthiza) pusilla,Fairy Dell Flora Reserve,-37.69111,147.77583,03-01-2017
,Acanthiza (Acanthiza) pusilla,"Millbank Private Gardens, Tyers",-38.1334838,146.5047576,19-01-2019
,Acanthiza (Acanthiza) pusilla,Reedy Lake (Geelong)--Moolap Station Rd,-38.1952644,144.4172144,04-01-2019
,Acanthiza (Acanthiza) pusilla,Spadoni's Reserve,-37.68056,145.3492,28-01-2015
,Acanthiza (Acanthiza) pusilla,Western Treatment Plant (Werribee),-37.9979213,144.5917511,01-01-2016
,Acanthiza (Acanthiza) pusilla,You Yangs Regional Park--Gravel Pit Tor,-37.94049,144.42748,05-01-2015
,Acanthiza (Acanthiza) pusilla,Tarago State Forest,-37.96296,145.93336,29-01-2018
,Acanthiza (Acanthiza) pusilla,Bunyip State Park,-37.9423293,145.6914139,12-01-2017
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands 1' Cell,-37.89184,145.10814,09-01-2016
,Acanthiza (Acanthiza) pusilla,Nowa Nowa,-37.73139,148.09148,15-01-2015
,Acanthiza (Acanthiza) pusilla,"Greens Road, Main Ridge AU-VIC (-38.4098,144.9486)",-38.409801,144.948592,17-01-2018
,Acanthiza (Acanthiza) pusilla,Gresswell Forest Nature Conservation Reserve,-37.7122759,145.0716305,23-01-2018
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,14-01-2017
,Acanthiza (Acanthiza) pusilla,"Meadowell Road, Gerangamete",-38.4659174,143.6710614,10-01-2019
,Acanthiza (Acanthiza) pusilla,"Pencil Park, Keysborough",-38.00656,145.15933,05-01-2017
,Acanthiza (Acanthiza) pusilla,Langwarrin Flora and Fauna Reserve,-38.17316,145.17505,26-01-2016
,Acanthiza (Acanthiza) pusilla,Phillip Island,-38.47939,145.23651,07-01-2019
,Acanthiza (Acanthiza) pusilla,Stockyard Point,-38.3387951,145.5162764,04-01-2017
,Acanthiza (Acanthiza) pusilla,"Upper Bakers Gully, Bright",-36.7589041,146.956871,26-01-2019
,Acanthiza (Acanthiza) pusilla,waterloo st rhyll victoria australia,-38.4685215,145.2987948,18-01-2018
,Acanthiza (Acanthiza) pusilla,Yuilles Wetlands,-37.5908325,143.8476384,28-01-2017
,Acanthiza (Acanthiza) pusilla,"Knights Road, Mannerim",-38.2351464,144.6105051,10-01-2019
,Acanthiza (Acanthiza) pusilla,AU-Victoria-Bendoc-Plantation Track - -37.226x148.75,-37.2262987,148.7502077,17-01-2018
,Acanthiza (Acanthiza) pusilla,E Gippsland Rail Trail at old Station siding (Bruthen),-37.706114,147.820002,10-01-2018
